id_karte,supertype 
7473,
7411,
7415,
7431,
7385,
7482,
7449,
7469,
7368,
7410,Legendary
7503,
7407,
7453,
7402,
7486,
7498,
7389,
7391,
7474,
7484,
7499,
7429,
7452,
7460,
7362,
7408,
7416,
7426,
7437,
7463,
7480,
7489,
7365,
7379,
7382,
7386,
7461,
7470,
7494,
7364,
7378,
7388,
7418,
7425,
7443,
7471,
7369,
7398,
7409,
7441,
7377,
7373,
7399,
7400,
7401,
7405,
7421,
7448,
7465,
7468,
7374,
7397,
7423,
7424,
7428,
7440,
7459,
7477,
7490,
7394,
7413,
7419,
7422,
7430,
7442,
7455,
7497,
7504,
7371,
7381,
7392,
7406,
7451,
7454,
7466,
7363,
7366,
7370,
7393,
7495,
7432,
7447,
7450,
7467,
7476,
7483,
7380,
7396,
7439,
7491,
7372,
7376,
7384,
7427,
7445,
7464,
7488,
7492,
7387,
7412,
7436,
7444,
7472,
59544,
59153,
59351,
59454,
59488,
59475,
59344,
59411,
59507,
59490,
59518,
59538,
59483,
59519,
59456,
59487,
59495,Legendary
59463,
59534,
59451,
59348,
59498,
59465,
59466,
59529,
59455,Legendary
59537,
59517,
59449,
59513,
59154,
59459,
59528,
59412,
59468,
59444,
59410,
59511,
59523,
59477,
59457,
59530,
59491,
59501,
59352,
59445,
59460,Legendary
59482,
59515,
59533,
59473,
59500,
59540,
59484,
59503,
59508,
59512,Legendary
59467,
59355,
59522,
59504,
59443,
59354,
59347,
59345,
59535,
59350,
59346,
59541,
59527,
59447,
59448,
59453,
59461,
59458,
59471,
59532,
59485,
59478,
59497,
59450,
59493,
59486,
59353,
59536,
59524,
59531,
59349,
59470,
59539,
59446,Legendary
59464,
59476,
59480,
59452,
59469,
59481,
59489,
59492,
59502,Legendary
59520,
59543,
59494,
59499,Legendary
59510,
59521,
59506,
59542,
59525,
59479,
59496,
59505,
59509,
59526,
59462,
59516,
59514,
59472,
59474,
7526,
7584,
7535,
7563,
7571,
7572,
7569,
7580,Legendary
7537,Legendary
7530,
7515,
7543,
7587,
7611,
7617,Legendary
7517,
7642,
7519,
7544,
7634,Legendary
7632,
7623,
7531,
7554,
7533,
7636,
7525,
7548,
7582,
7586,
7597,
7603,
7529,
7635,
7518,
7598,
7643,
7522,
7566,
7606,
7542,
7541,
7595,
7560,
7590,
7576,
7592,
7579,
7627,
7589,
7633,
7510,
7532,
7602,
7640,
7508,
7528,
7534,
7605,
7581,
7600,
7639,
7644,
7520,
7523,
7546,
7583,
7588,
7591,
7630,
7641,
7549,
7568,
7514,
7516,
7593,
7628,
7629,
7638,
7578,
7610,
7646,
7538,
7539,
7556,
7608,
7613,
7561,
7647,
7505,
7509,
7553,
7637,
7551,
7564,
7599,
7622,
7506,
7616,
7618,
7626,
7570,
7574,
7596,
7601,
7619,
7562,
7585,
7615,
7631,
7524,
7536,
7545,
7559,
7612,
7540,
7547,
7577,
7594,
7625,
7512,
7521,
7552,
7557,
7565,
7567,
7573,
7609,
7621,
7624,
7507,
7511,
7513,
7527,
7550,
7555,
7558,
7575,
7607,
7604,
7620,
7614,
7645,
22094,Legendary
22095,Legendary
22096,Legendary
53,Legendary
91,
815,
129,
822,
25,Legendary
88,Legendary
35,
839,
45,
144,
33,
174,
153,
51,
102,
140,
9,Legendary
818,
65,
50,
872,
821,
11,
69,Legendary
808,
40,
93,
834,
810,
843,
107,
831,
16,
26,Legendary
48,
12,Legendary
865,
847,
857,
158,
844,
43,
854,
71,
123,
67,
141,
873,
83,
846,
70,
874,
84,
109,
876,
62,
29,
849,
55,
39,
160,
76,
154,
126,
172,
817,
852,
13,
38,
46,
66,
73,
136,
166,
812,
10,
165,
5,
143,
137,
871,
880,
19,
41,
59,
159,
828,
861,
875,
856,
807,
832,
864,
21,
89,
150,
851,
863,
31,
156,
836,
850,
870,
18,
34,
104,
134,
149,
814,
848,
806,
68,
77,
92,
99,
112,
157,
805,
824,
858,
862,
868,
42,
116,
825,
830,
866,
877,
72,
74,
100,
804,
833,
20,
56,
118,
120,
124,
135,
151,
155,
168,
169,
173,
823,
837,
845,
853,
1,
27,
52,
80,
96,
110,
111,
117,
132,
133,
164,
167,
809,
826,
859,
878,
7,
24,
32,
60,
61,
63,
97,
161,
162,
163,
170,
827,
838,
3,
6,
17,
37,
47,
58,
81,
105,
115,
121,
142,
171,
86,
87,
90,
127,
139,
152,
175,
835,
94,
7811,
7690,Legendary
7729,
7896,
7699,
7730,Legendary
7868,
7648,
7669,
7725,
7915,
7899,
7953,
7719,
7802,
7775,Legendary
7853,Legendary
7786,
7822,
7703,Legendary
7807,
7724,Legendary
7668,
7955,
7903,
7940,Legendary
7946,
7945,
7813,
7961,
7916,
7943,
7785,
7856,Legendary
7678,
7752,Legendary
7735,
7770,
7696,
7766,Legendary
7710,Legendary
7705,
7740,
7956,Legendary
7718,
7717,
7919,
7665,
7670,
7819,
7937,Legendary
7859,
7918,
7774,
7706,
7942,
7970,
7667,Legendary
7954,
7694,
7707,
7738,
7974,
7679,
7677,
7830,
7685,
7697,
7711,
7650,
7873,
7920,
7692,
7728,
7714,
7680,Legendary
7947,
7966,
7980,
7663,
7789,
7795,Legendary
7941,
7765,
7887,
7753,
7784,
7788,
7863,
7848,
7659,
7776,
7814,
7771,
7804,
7815,
7838,
7895,
7671,
7833,
7691,
7754,
7799,
7832,
7862,
7716,
7748,
7782,
7881,
7952,
7973,
7653,
7683,
7764,
7900,
7976,
7686,
7746,
7664,
7689,
7698,
7700,
7756,
7800,
7882,
7649,
7661,
7704,
7722,
7757,
7860,
7866,
7867,
7889,
7907,
7911,
7913,
7922,
7924,
7933,
7651,
7682,
7688,
7727,
7759,
7823,
7843,
7902,
7905,
7921,
7926,
7928,
7950,
7979,
7657,
7713,
7732,
7737,
7793,
7803,
7828,
7831,
7852,
7875,
7876,
7892,
7898,
7909,
7935,
7938,
7684,
7702,
7720,
7749,
7768,
7808,
7834,
7845,
7864,
7917,
7783,
7829,
7847,
7880,
7901,
7904,
7963,
7972,
7978,
7656,
7779,
7836,
7841,
7844,
7851,
7869,
7894,
7923,
7925,
7934,
7715,
7772,
7798,
7825,
7871,
7886,
7891,
7932,
7951,
7959,
7969,
7982,
7693,
7743,
7777,
7801,
7805,
7812,
7817,
7826,
7827,
7840,
7846,
7927,
7975,
7652,
7695,
7773,
7824,
7837,
8076,
8059,
7992,
8063,
8035,
8043,
8003,
8078,
8099,
8000,
8048,Legendary
8013,
8039,Legendary
8025,
8114,
8030,Legendary
7989,
8006,
8009,
7988,
7991,
7990,
8016,
8086,
8097,
7986,Legendary
7983,
8045,Legendary
7994,
8017,
8102,
8123,
8014,
8026,
8109,
8005,
8052,
8055,
8064,
7985,
7995,
8021,
8037,
8085,
8089,
8067,
8083,
8087,
7999,
8050,
8057,
8069,
8070,
8104,
8116,
8084,
8001,
8054,
8091,
8094,
8111,
8024,
8027,
8066,
8117,
7993,
8041,
7987,
8033,
7998,
8002,
8028,
8034,
8046,
8071,
8118,
8015,
8047,
8079,
8088,
8106,
8044,
8074,
8082,
8092,
8096,
8038,
8049,
8073,
8115,
8122,
8058,
8061,
8068,
8075,
8113,
8022,
8040,
8051,
8103,
8124,
7997,
8007,
8031,
8077,
8090,
8095,
8105,
8107,
8110,
8029,
8032,
8081,
8004,
8011,
8053,
8056,
8112,
8121,
8010,
8060,
8062,
8065,
8072,
7984,
8012,
8019,
8042,
8080,
8125,
8008,
8036,
8108,
8120,
8018,
8020,
8093,
8098,
8101,
7996,
8023,
8119,
8100,
8257,
8174,Legendary
8242,
8191,
8228,
8140,
8256,
8207,
8206,
8258,
8138,
8240,
8223,
8183,Legendary
8221,
8127,
8153,
8148,
8226,
8248,
8133,Legendary
8158,
8265,Legendary
8173,
8253,
8211,Legendary
8184,
8200,
8234,
8185,
8213,Legendary
8202,
8149,
8186,
8205,
8189,
8126,
8134,
8136,
8220,
8201,
8238,
8159,
8163,
8164,
8214,
8224,
8251,
8254,
8130,
8145,
8146,
8154,
8188,
8229,
8264,
8131,
8177,
8227,
8249,
8263,
8143,
8155,
8156,
8212,
8239,
8193,
8194,
8209,
8218,
8219,
8231,
8245,
8246,
8230,
8135,
8137,
8187,
8204,
8217,
8160,
8147,
8151,
8161,
8180,
8129,
8132,
8139,
8152,
8157,
8198,
8210,
8215,
8232,
8262,
8169,
8171,
8237,
8261,
8267,
8167,
8216,
8233,
8250,
8176,
8182,
8196,
8241,
8172,
8199,
8236,
8141,
8181,
8190,
8222,
8225,
8259,
8266,
8142,
8166,
8178,
8192,
8195,
8244,
8252,
8255,
8268,
8144,
8168,
8260,
8150,
8170,
8197,
8208,
8162,
8175,
8243,
8128,
8203,
8235,
8165,
8179,
8247,
8503,
8377,
8296,
8575,
8583,
8363,
8334,
8451,
8549,Legendary
8474,
8285,
8314,
8539,
8382,
8599,
8399,
8577,
8479,
8329,
8552,
8326,
8443,
8273,
8345,
8394,
8341,
8370,
8541,
8494,
8419,
8395,
8565,
8327,
8332,
8562,
8499,
8570,
8339,
8461,
8364,
8546,
8456,
8520,
8446,
8460,
8581,
8536,
8293,
8544,
8299,
8568,
8359,
8589,
8337,
8428,
8537,
8306,
8574,
8436,
8355,
8403,
8478,
8309,
8343,
8508,
8470,
8333,
8378,
8392,
8566,
8595,
8521,
8307,
8361,
8590,
8323,
8447,
8524,
8406,
8467,
8516,
8502,
8283,
8303,
8545,
8321,Legendary
8519,
8430,
8386,
8421,
8603,
8405,
8305,
8330,
8365,
8531,
8431,
8464,
8585,
8594,
8284,
8434,
8527,
8380,
8584,
8563,
8281,
8463,
8550,
8269,
8288,
8292,
8385,
8509,
8317,
8289,
8381,
8397,
8411,
8448,
8530,
8556,
8558,
8601,
8275,
8280,
8366,
8371,
8393,
8414,
8432,
8533,
8318,
8457,
8483,
8486,
8579,
8294,
8295,
8449,
8469,
8488,
8496,
8501,
8512,
8576,
8591,
8592,
8349,
8373,
8423,
8445,
8490,
8500,
8515,
8517,
8534,
8542,
8270,
8277,
8304,
8328,
8352,
8358,
8400,
8412,
8415,
8425,
8433,
8439,
8450,
8492,
8567,
8586,
8602,
8324,
8331,
8369,
8398,
8441,
8388,
8427,
8471,
8485,
8525,
8551,
8582,
8278,
8298,
8357,
8404,
8420,
8424,
8435,
8455,
8462,
8506,
8532,
8573,
8578,
8272,
8356,
8396,
8408,
8466,
8484,
8498,
8504,
8513,
8557,
8561,
8587,
8347,
8383,
8389,
8422,
8444,
8481,
8493,
8518,
8597,
8346,
8387,
8413,
8440,
8540,
8571,
8580,
8312,
8315,
8679,
8702,
8745,Legendary
8604,
8734,
8737,
8705,Legendary
8685,
8701,
8689,
8746,
8609,
8677,
8635,
8624,
8693,
8632,
8610,
8686,
8665,
8687,
8730,
8629,
8740,
8607,
8723,
8647,
8619,
8628,
8692,
8613,
8698,Legendary
8640,
8653,
8651,
8729,
8620,
8727,
8675,
8726,
8732,
8636,
8612,
8606,
8741,
8611,
8696,
8715,
8634,
8673,
8660,
8713,
8718,
8738,
8739,
8743,
8724,
8731,
8638,
8608,
8614,
8643,
8649,
8656,
8661,
8676,
8728,
8744,
8662,
8721,
8639,
8615,
8623,
8704,
8666,
8699,
8714,
8720,
8605,
8648,
8671,
8711,
8719,
8735,
8622,
8625,
8681,
8695,
8700,
8733,
8669,
8683,
8684,
8706,
8627,
8630,
8637,
8642,
8644,
8664,
8674,
8694,
8626,
8631,
8652,
8654,
8667,
8670,
8688,
8697,
8712,
8722,
8742,
8616,
8650,
8658,
8663,
8678,
8682,
8691,
8703,
8716,
8717,
8617,
8618,
8645,
8668,
8680,
8690,
8710,
8736,
8633,
8641,
8655,
8657,
8672,
8707,
8708,
8709,
8646,
8621,
8725,
8659,
60731,
60732,
61514,
61273,
61511,
61284,
61588,
61574,
61272,
61766,
61506,
61321,
61570,
61481,
61541,
60738,
61550,
61518,
61526,
61295,
61562,
61763,
61567,
61325,
61493,
61571,
61263,
61581,
61305,
61508,
61746,
61523,
61548,
61296,
61530,
61291,
61475,
61318,
61279,
60730,
61540,
61309,
62711,
61503,
61522,
61302,
61516,
61468,
61293,
60735,
61460,
61462,
61486,
61287,
61546,
61577,
61474,
61267,
61735,
61479,
61760,
61740,
61322,
61459,
61752,
61553,
61268,
61501,
61489,
61525,
61743,
61306,
61542,
61471,
61504,
61332,
61490,
61317,
61499,
61330,
61559,
61575,
61736,
61282,
61738,
61756,
61750,
61483,
61758,
61303,
61277,
61261,
61326,
61751,
61498,
61453,
61576,
61533,
61538,
61464,
62710,
61472,
61557,
61488,
62644,
61519,
60734,
61566,
61478,
61297,
61456,
61549,
61264,
61535,
61315,
61747,
61283,
61466,
61495,
61532,
61274,
61582,
61754,
61556,
61452,
61563,
61290,
61289,
61465,
61467,
61584,
61585,
61539,
61543,
61294,
61300,
61515,
61517,
61262,
61266,
61476,
61477,
61748,
61749,
61552,
61554,
61281,
61286,
61524,
61527,
61331,
61333,
61319,
61323,
61304,
61308,
61496,
61497,
60737,
61260,
61461,
61463,
61564,
61565,
62677,
61473,
61265,
61271,
61480,
61482,
61761,
61757,
61510,
61507,
61547,
61551,
61544,
61545,
61578,
61580,
61579,
61583,
61324,
61327,
61484,
61485,
61744,
61745,
61531,
61534,
61505,
61509,
61307,
61310,
61269,
61270,
61560,
61491,
61329,
61328,
61454,
61455,
8792,
8810,
8823,
8818,
8772,
8769,
8841,Legendary
8763,
8770,
8837,
8790,
8817,Legendary
8850,
8801,
8798,
8831,
8858,
8884,
8748,
8833,
8847,
8885,
8764,
8814,
8860,
8811,
8869,
8778,
8762,
8782,
8842,
8796,
8809,
8873,
8804,
8878,
8874,
8765,
8794,
8865,
8771,
8754,
8800,
8849,
8751,
8830,
8851,
8781,
8871,
8774,
8813,
8753,
8779,
8848,
8875,
8802,
8834,
8836,
8845,
8867,
8755,
8812,
8887,
8756,
8776,
8808,
8757,
8759,
8784,
8803,
8864,
8750,
8752,
8806,
8815,
8819,
8825,
8807,
8816,
8859,
8766,
8857,
8882,
8760,
8761,
8768,
8821,
8828,
8840,
8846,
8773,
8787,
8793,
8855,
8856,
8881,
8861,
8866,
8870,
8749,
8775,
8783,
8786,
8791,
8844,
8795,
8839,
8883,
8777,
8820,
8758,
8785,
8789,
8824,
8843,
8868,
8872,
8788,
8797,
8799,
8829,
8832,
8863,
8877,
8879,
8886,
8888,
8889,
8780,
8805,
8822,
8838,
8854,
8767,
8747,
8853,
8862,
8826,
8876,
8852,
8827,
8835,
8880,
8999,Legendary
9002,
9137,Legendary
9222,
9174,
9177,Legendary
8906,
9044,
8984,
8944,
9086,Legendary
9143,
9041,Legendary
9001,
9014,
9153,
8912,Legendary
8928,
9070,
9005,
9060,
9151,
8910,
9053,
8938,
9171,
9045,
9099,
9195,
8931,
8988,
9165,
9097,
9066,
9168,
9063,
9015,
9163,
8899,
8909,
9022,
9049,
9110,
9170,
9214,
9075,
9108,
8913,
9182,
8956,
8908,
8921,
9204,
9132,
8892,
9085,
9089,
8986,
9140,Legendary
8937,
9056,
9159,
8936,
9183,
8905,
9220,
9080,
8981,
9149,
8945,
9007,
8904,
8994,
9090,
9223,
9003,
9219,
9206,
9083,
8952,
9096,
9172,
8983,
9081,
9036,
9038,
8895,
8918,
9156,
8939,
9141,
9200,
8972,
9006,
8979,
8955,
9213,
9013,
8989,
9062,
9211,
8949,
9072,
9210,
9147,
9169,
9209,
9027,
8973,
8934,
8990,
9000,
9115,
9178,
9217,
9055,
9016,
9136,
8995,
9154,
9188,
9120,
9098,
9129,
8901,
8935,
8959,
8891,
8953,
9082,
9100,
8890,
8911,
8969,
8954,
9004,
9028,
9030,
9054,
9064,
9103,
9164,
9050,
9051,
9069,
9095,
9114,
9160,
8975,
8997,
9024,
9203,
8902,
8993,
9071,
8900,
9046,
9102,
9150,
9191,
9198,
8893,
8916,
8922,
8957,
9175,
8926,
8941,
8963,
9029,
9138,
9192,
9202,
8894,
8897,
8932,
8966,
8967,
8976,
8982,
9142,
9201,
8927,
8943,
8947,
8961,
8980,
9011,
9065,
9074,
9155,
9161,
9216,
8964,
8970,
8977,
8985,
8998,
9017,
9032,
9087,
9091,
9104,
9105,
9111,
9118,
9122,
9126,
9133,
9179,
9190,
9205,
8903,
8920,
8923,
8958,
8962,
8991,
9008,
9040,
9042,
9094,
9148,
8898,
8919,
9010,
9018,
9035,
9059,
9101,
9350,
9237,
9266,
9320,
9285,
9344,
9279,
9238,
9257,Legendary
9319,
9294,
9234,
9296,
9241,
9288,Legendary
9255,
9295,
9348,
9311,
9250,
9361,
9302,
9293,
9256,
9282,
9343,
9258,
9366,
9278,
9262,
9260,
9330,
9308,
9342,
9292,
9276,
9341,
9301,
9243,
9365,
9336,
9315,
9307,
9306,
9289,
9354,
9259,
9230,
9360,
9337,
9346,
9310,
9297,
9335,
9239,
9253,
9299,
9231,
9254,
9290,
9298,
9322,
9338,
9281,
9286,
9332,
9345,
9270,
9326,
9356,
9245,
9334,
9347,
9357,
9267,
9271,
9272,
9305,
9321,
9351,
9247,
9339,
9353,
9273,
9283,
9227,
9261,
9318,
9358,
9232,
9251,
9269,
9274,
9304,
9233,
9329,
9333,
9364,
9229,
9263,
9291,
9300,
9314,
9325,
9327,
9225,
9248,
9268,
9284,
9359,
9226,
9275,
9287,
9303,
9352,
9355,
9240,
9242,
9246,
9316,
9324,
9331,
9340,
9367,
9252,
9249,
9265,
9312,
9323,
9349,
9363,
9228,
9317,
9362,
9236,
9244,
9280,
9328,
9235,
9264,
9313,
9277,
9309,
9442,
9472,Legendary
9501,Legendary
9393,
9411,
9375,
9399,
9456,
9422,
9415,
9420,
9438,
9441,
9381,
9390,
9500,
9370,
9447,
9400,
9413,
9490,
9474,
9417,
9423,
9455,
9467,
9389,Legendary
9372,
9453,
9494,
9485,
9446,
9503,
9487,Legendary
9424,
9449,
9507,
9462,
9439,
9427,
9464,
9477,
9499,
9463,
9508,
9368,
9481,
9457,
9431,
9506,
9468,
9497,
9391,
9445,
9459,
9460,
9498,
9369,
9378,
9416,
9432,
9371,
9401,
9418,
9434,
9489,
9435,
9444,
9454,
9475,
9425,
9496,
9504,
9382,
9414,
9429,
9492,
9505,
9430,
9443,
9484,
9403,
9374,
9479,
9509,
9406,
9450,
9465,
9470,
9510,
9385,
9384,
9402,
9452,
9483,
9377,
9395,
9397,
9433,
9466,
9478,
9486,
9383,
9386,
9410,
9412,
9421,
9488,
9379,
9388,
9426,
9437,
9448,
9480,
9502,
9451,
9469,
9376,
9398,
9428,
9436,
9458,
9461,
9471,
9476,
9373,
9387,
9394,
9396,
9405,
9440,
9482,
9392,
9473,
9380,
9404,
9408,
9419,
9491,
9495,
9493,
9407,
9409,
9650,
9589,
9592,Legendary
9517,
9515,
9646,
9633,
9654,
9749,
9686,
9711,
9834,
9755,
9762,
9736,
9799,
9836,
9669,
9818,
9566,
9596,
9562,
9514,
9767,Legendary
9732,
9667,
9558,
9741,
9642,
9735,
9682,
9525,
9521,
9623,
9591,
9644,
9614,
9821,
9756,
9561,Legendary
9635,
9723,
9570,
9794,
9699,
9706,Legendary
9674,
9671,
9628,
9535,
9828,
9543,
9677,
9542,
9631,
9603,
9578,
9729,
9841,
9563,
9801,
9718,
9546,
9537,
9753,
9830,Legendary
9733,
9648,
9602,
9778,
9516,
9724,
9532,
9774,
9798,Legendary
9694,
9757,
9770,
9697,
9541,
9560,
9533,
9529,
9638,
9685,
9842,
9580,
9568,
9524,
9607,
9673,
9748,
9609,
9655,
9826,
9759,
9587,
9785,
9750,
9627,
9584,
9594,
9704,
9705,
9765,
9783,
9636,
9809,
9608,
9747,
9590,
9634,
9779,
9545,
9845,
9622,
9662,
9727,
9758,
9621,
9714,
9564,
9653,
9690,
9844,
9707,
9716,
9555,
9618,
9701,
9531,
9536,
9599,
9640,
9658,
9663,
9814,
9843,
9522,
9574,
9577,
9579,
9656,
9672,
9675,
9684,
9712,
9722,
9751,
9764,
9775,
9820,
9526,
9539,
9619,
9664,
9687,
9752,
9782,
9797,
9837,
9534,
9565,
9576,
9582,
9597,
9649,
9659,
9709,
9713,
9745,
9819,
9554,
9598,
9617,
9680,
9691,
9692,
9739,
9784,
9637,
9728,
9773,
9787,
9789,
9824,
9550,
9601,
9624,
9688,
9710,
9715,
9766,
9768,
9792,
9795,
9811,
9825,
9549,
9556,
9593,
9612,
9661,
9679,
9737,
9742,
9760,
9796,
9808,
9810,
9553,
9567,
9611,
9629,
9693,
9700,
9738,
9776,
9802,
9804,
9839,
9544,
9573,
9616,
9632,
9643,
9647,
9660,
9676,
9703,
287,
215,Legendary
252,Legendary
348,Legendary
338,
187,
310,Legendary
250,Legendary
330,
337,
334,
295,
288,
286,
300,
277,
276,
194,
326,
339,Legendary
184,
263,
262,Legendary
232,
289,
256,
200,
239,
264,
270,
321,
198,
229,
212,
343,
238,
186,
327,
273,
352,
213,
354,
309,
189,
303,
231,
280,
266,
254,
202,
320,
188,
206,
322,
201,
199,
299,
179,
331,
218,
195,
178,
313,
225,
228,
192,
208,
227,
285,
340,
237,
294,
177,
251,Legendary
296,
315,
205,
246,
249,
318,
193,
297,
341,
240,
257,
347,
196,
260,
283,
301,
217,
220,
221,
351,
203,
259,
204,
211,
261,
293,
325,
335,
344,
353,
243,
244,
298,
312,
181,
197,
214,
275,
311,
180,
183,
190,
271,
278,
346,
242,
258,
316,
216,
241,
265,
302,
307,
314,
219,
245,
253,
281,
282,
304,
308,
350,
222,
223,
230,
236,
272,
317,
324,
332,
333,
349,
182,
207,
226,
235,
267,
279,
284,
290,
319,
323,
191,
255,
305,
342,
345,
210,
306,
336,
209,
9955,
9939,
9974,
9960,
9941,
10010,
9847,
9961,
9975,
9917,
9893,
9877,
9906,
20091,
9888,
10002,
9959,
9855,
9860,
10009,
9903,
9915,
9928,
9965,
9878,
9935,
9992,
9997,
9874,
9924,
9862,
9929,
9912,
9943,Legendary
9849,
10000,
10008,
9897,
9923,
9989,
9998,
9899,
10011,
10003,
9949,Legendary
9983,
9946,
9914,Legendary
9863,
9891,
9950,
9853,
9889,
9994,
9976,
10005,
9964,
9913,
9958,
9851,
9984,
9879,
9988,
9952,
10004,
9848,
9890,
9948,
9937,
9981,
10006,
9856,
9901,
9947,
9991,
9861,
9898,
9916,
9969,
9850,
9882,
9884,
9900,
9927,
9954,
9846,
9864,
9880,
9892,
9896,
9921,
9953,
9977,
9986,
9968,
9909,
9876,
9918,
9971,
9858,
9926,
9962,
9905,
9970,
9868,
9894,
9922,
9930,
9932,
9985,
9852,
9945,
9982,
9999,
9895,
9920,
9956,
9869,
9873,
9886,
9902,
9911,
9933,
9944,
9972,
9987,
9885,
9904,
9936,
9966,
9995,
9854,
9887,
9908,
9919,
9931,
9940,
9951,
9990,
9993,
9865,
9881,
9942,
9996,
9857,
9866,
9871,
9872,
9910,
9957,
9867,
9925,
9934,
9967,
9979,
10007,
9859,
9907,
10001,
9883,
9938,
9978,
9870,
9963,
9980,
10012,
9973,
10166,
10014,
10163,
10159,
10142,
10026,
10064,
10101,
10051,
10102,
10153,
10125,
10021,
10061,
10056,
10161,
10131,
10019,
10036,
10117,
10068,
10127,
10114,
10047,
10049,World
10154,World
10156,
10121,
10065,
10030,
10044,World
10111,
10025,
10144,
10080,
10120,
10110,
10043,
10038,
10137,
10170,
10055,
10053,
10013,
10082,
10112,
10113,
10179,
10054,
10145,
10090,
10118,
10018,
10105,
10037,
10087,
10091,
10134,
10173,
10048,
10015,
10072,
10081,
10029,
10041,
10130,
10168,
10039,
10103,
10147,
10162,
10032,
10023,
10016,
10171,
10046,
10104,
10099,
10116,
10157,
10034,
10079,
10096,
10133,
10035,
10059,
10069,
10126,
10143,
10063,
10093,
10094,
10109,
10150,
10017,
10031,
10097,
10040,
10106,
10122,
10128,
10169,
10020,
10066,
10078,
10088,
10089,
10092,
10058,
10067,
10071,
10172,
10073,
10152,
10158,
10027,
10057,
10075,
10076,
10083,
10124,
10136,
10140,
10175,
10077,
10108,
10123,
10129,
10135,
10141,
10167,
10033,
10074,
10100,
10146,
10174,
10178,
10022,
10045,
10095,
10132,
10139,
10164,
10176,
10042,
10050,
10086,
10098,
10149,
10155,
10052,
10062,
10138,
10148,
10165,
10024,
10060,
10070,
10107,
10084,
10085,
10028,
10177,
10119,
10151,
10115,
10160,
61450,Legendary
62436,Legendary
62405,
62487,
61444,Legendary
61962,
62055,
62353,
62497,Legendary
62507,
62481,
62467,
61961,
62363,
62288,
62461,
62079,
62470,Legendary
62499,
62448,Legendary
62438,Legendary
62437,Legendary
62463,
62440,Legendary
62298,
62226,
62415,
62360,
62184,Legendary
62451,
62493,
61449,Legendary
62418,
62146,
62217,
62439,Legendary
62491,
62496,
62432,
62402,
62362,
61445,Legendary
62195,
62458,
62444,
62500,
61964,
62459,
62472,Legendary
62125,
62478,
62323,
62482,Legendary
62447,
62408,
62330,Legendary
62139,
62454,Legendary
62137,
62122,
62182,
62466,
62292,
62420,
62443,Legendary
62455,
62486,Legendary
62095,
62284,
62406,
62081,
62333,
62477,
62188,
61954,Legendary
62191,
62411,Legendary
62248,
62102,
62473,
62357,
62410,
62263,
62223,
62294,
61451,
62453,
62441,
62218,Legendary
62090,
62485,
61966,
62232,
62141,
62299,
62130,
62407,
61960,
62479,
62414,
62465,
62501,
62094,
62202,
62140,
62097,
61956,
62312,
62224,Legendary
62417,Legendary
62221,
61952,Legendary
62474,
62452,
62399,
62475,
62462,Legendary
62368,
62135,
62450,
62064,
62283,Legendary
62290,Legendary
62083,
62460,
62062,
62302,
62431,
61965,
62252,Legendary
62355,
62476,
62494,
62301,
62327,
62245,
62231,
62490,
62134,
62131,
62489,
62383,
62080,
62110,
62204,
62225,
62289,Legendary
62442,
62050,Legendary
62506,
62066,
62356,Legendary
62250,
62186,
62109,Legendary
62259,Legendary
62136,
62213,
62329,
62201,
62230,
62121,
62398,
62471,
62260,
62297,
62244,
62100,
62313,
62239,
62126,
62052,
62358,
62388,
62421,
62445,
62295,
62088,
62254,
62386,
62394,
62076,
62075,
62305,
62106,
62419,
62315,
62382,Legendary
62193,Legendary
62291,
61967,
62214,
62286,
62074,
62190,
62063,
62051,
62053,Legendary
62435,
62060,
62091,
62211,
62446,
62212,
62285,
62107,
62309,Legendary
62124,
61963,
62117,
62332,
62235,
62502,
62127,
62480,
62145,
62238,
62427,
62222,
61958,
62242,
62072,
62144,
62498,
62246,
62335,
62425,
62073,
62300,
62331,
62096,
62504,
62069,
62210,
62393,
62424,
62354,
62251,
62307,
62316,
62205,
62093,
62384,
62114,
62468,
62311,
62258,
62381,Legendary
10345,
10383,
10273,
10436,
10507,
10512,Legendary
10372,
10285,
10475,World
10312,World
10431,
10514,Legendary
10298,
10320,Legendary
10482,
10468,Legendary
10451,Legendary
10385,
10464,
10226,World
10218,
10309,
10403,Legendary
10221,
10463,Legendary
10297,World
10384,
10413,
10388,
10396,
10333,
10242,
10347,
10352,
10314,
10440,
10439,Legendary
10377,World
10506,
10446,
10313,
10389,
10373,
10270,
10488,
10222,
10365,
10323,
10450,
10340,
10193,Legendary
10196,
10409,
10231,
10220,
10188,
10256,
10261,
10368,
10182,
10214,
10241,
10263,
10471,
10391,
10397,Legendary
10330,
10202,World
10406,
10467,
10502,
10290,
10469,Legendary
10271,
10364,
10416,
10362,
10426,
10394,
10381,
10311,Legendary
10461,
10204,
10211,
10181,
10441,Legendary
10199,
10500,
10251,
10243,
10194,
10192,
10269,
10456,
10348,
10268,
10343,
10326,
10476,
10223,
10237,
10306,
10508,
10295,
10495,
10249,
10417,
10246,
10291,
10310,
10382,
10509,
10286,
10392,
10444,
10227,
10480,
10493,
10490,
10354,
10420,
10244,
10187,
10254,
10492,
10360,
10457,
10353,
10278,
10428,
10402,
10498,
10224,
10235,
10459,
10180,
10324,
10366,
10265,
10274,
10395,
10419,
10369,
10407,
