id_karte,cardtype 
63598,Creature
64035,Creature
64033,Instant
63868,Enchantment
63600,Creature
63472,Creature
64141,Creature
63602,Instant
63603,Instant
63239,Land
64036,Creature
63365,Creature
63859,Instant
63862,Creature
63508,Sorcery
64143,Creature
64142,Creature
63240,Artifact
64144,Land
63873,Instant
63419,Creature
64146,Creature
63875,Creature
64145,Enchantment
64000,Creature
63999,Creature
63456,Creature
63354,Creature
64158,Creature
63594,Creature
63596,Creature
64007,Creature
64006,Creature
63574,Artifact
63551,Creature
63552,Creature
64001,Instant
64004,Instant
64026,Artifact
64026,Creature
63241,Land
64161,Artifact
64161,Creature
64034,Instant
64159,Enchantment
64160,Land
63242,Land
64162,Instant
63479,Artifact
63479,Creature
63935,Creature
64032,Creature
64163,Artifact
64043,Artifact
64043,Creature
63941,Enchantment
64164,Artifact
64164,Creature
64165,Sorcery
63692,Sorcery
63948,Creature
63932,Creature
63936,Creature
63273,Sorcery
63944,Land
63945,Land
63245,Sorcery
64166,Creature
63702,Creature
63701,Creature
64025,Sorcery
64167,Land
63246,Creature
63933,Creature
63244,Land
63675,Sorcery
55982,Land
55985,Land
55844,Land
55839,Land
55838,Land
55845,Land
55842,Land
55840,Land
55846,Land
55850,Land
55849,Land
55981,Land
55848,Land
55841,Land
55980,Land
55847,Land
55973,Land
55983,Land
55966,Land
55843,Land
55964,Land
55975,Land
55970,Land
55977,Land
55984,Land
55962,Land
55967,Land
55971,Land
55986,Land
55963,Land
69319,Creature
69373,Creature
69199,Planeswalker
69180,Land
69152,Planeswalker
69227,Enchantment
69349,Enchantment
69181,Land
69578,Creature
69240,Enchantment
69183,Land
69147,Creature
69182,Land
69603,Creature
69185,Land
69543,Creature
69599,Creature
69369,Creature
69221,Creature
69675,Planeswalker
69590,Creature
69370,Creature
69706,Creature
69586,Creature
69493,Creature
69186,Sorcery
69436,Creature
69223,Creature
69475,Creature
69602,Sorcery
69219,Creature
69184,Creature
69447,Creature
69448,Enchantment
69424,Creature
69289,Creature
69574,Creature
69522,Sorcery
70271,Creature
69667,Instant
69281,Creature
69514,Instant
69153,Creature
69397,Creature
69533,Creature
69214,Instant
69195,Sorcery
69277,Creature
69672,Creature
69506,Creature
69367,Sorcery
69476,Creature
69708,Sorcery
69489,Creature
69368,Creature
69713,Sorcery
69237,Sorcery
69360,Creature
69155,Creature
69597,Enchantment
69148,Creature
69193,Creature
69232,Creature
69226,Sorcery
69217,Sorcery
69213,Enchantment
69353,Enchantment
69224,Creature
69516,Instant
69285,Artifact
69691,Creature
69311,Creature
69150,Creature
69654,Artifact
69584,Creature
69526,Creature
69317,Creature
69145,Land
69361,Creature
69196,Sorcery
69515,Enchantment
69601,Creature
69491,Creature
69593,Creature
70287,Sorcery
69629,Instant
69197,Creature
69244,Creature
69220,Creature
69441,Instant
69310,Creature
69437,Creature
69482,Creature
69687,Creature
69440,Artifact
69358,Creature
69400,Creature
69631,Land
69442,Artifact
69395,Sorcery
69230,Artifact
69352,Instant
69700,Instant
69577,Creature
69357,Enchantment
69351,Instant
69234,Instant
69439,Creature
69279,Enchantment
69279,Creature
69312,Creature
69444,Creature
69434,Creature
69524,Creature
69291,Instant
69673,Instant
69343,Creature
69479,Creature
69523,Sorcery
69512,Creature
69636,Artifact
69662,Creature
69365,Enchantment
69486,Creature
69521,Creature
69284,Creature
69490,Creature
69530,Sorcery
69581,Enchantment
69450,Sorcery
69676,Artifact
69676,Creature
69604,Creature
69669,Sorcery
69520,Creature
69510,Creature
69528,Enchantment
69518,Sorcery
69287,Instant
69426,Enchantment
69313,Creature
69591,Artifact
69579,Creature
69575,Creature
69229,Sorcery
69511,Creature
69364,Creature
69431,Creature
69454,Creature
69375,Creature
69371,Creature
69372,Sorcery
69398,Creature
69363,Creature
69354,Sorcery
69432,Sorcery
69433,Instant
69346,Creature
69637,Creature
69192,Creature
69189,Creature
69648,Sorcery
69187,Creature
69535,Creature
69452,Artifact
69699,Sorcery
69582,Creature
69705,Enchantment
69690,Instant
69487,Creature
69642,Creature
69707,Enchantment
69396,Enchantment
69228,Creature
69650,Creature
69703,Creature
69695,Creature
69696,Creature
69638,Sorcery
69429,Sorcery
69517,Creature
69658,Creature
69484,Creature
69540,Creature
69698,Artifact
69630,Instant
69539,Creature
69632,Enchantment
69538,Creature
69531,Creature
69678,Creature
69702,Creature
69639,Enchantment
69318,Creature
69681,Instant
69536,Creature
69374,Creature
69583,Creature
69674,Creature
69697,Creature
69314,Instant
69451,Sorcery
69532,Creature
69280,Creature
69682,Creature
69683,Enchantment
69146,Planeswalker
69390,Creature
69201,Planeswalker
69151,Planeswalker
69320,Creature
69350,Enchantment
69384,Planeswalker
69210,Land
69587,Creature
69241,Enchantment
69149,Creature
69233,Enchantment
69209,Land
69594,Creature
69198,Land
69385,Creature
69711,Creature
69203,Land
69211,Land
69393,Creature
69388,Creature
69588,Creature
69725,Planeswalker
69425,Creature
69714,Creature
69726,Sorcery
69394,Creature
69723,Creature
69495,Creature
69383,Creature
69502,Creature
69379,Creature
69278,Creature
69290,Creature
69202,Sorcery
69380,Creature
69477,Creature
69242,Creature
69507,Creature
69207,Creature
69427,Creature
69686,Creature
69504,Creature
69179,Creature
69449,Enchantment
69315,Creature
69382,Creature
69544,Creature
69692,Creature
69684,Creature
69598,Enchantment
69206,Sorcery
69216,Land
69359,Creature
69239,Sorcery
69576,Creature
69508,Creature
69503,Enchantment
69235,Creature
69443,Artifact
69208,Creature
69218,Sorcery
69389,Sorcery
69200,Creature
69236,Sorcery
69386,Creature
69391,Sorcery
69381,Creature
69231,Creature
69215,Enchantment
69345,Creature
69283,Creature
69212,Creature
69685,Creature
69478,Creature
69716,Creature
69387,Artifact
69499,Instant
69222,Creature
69505,Creature
69731,Creature
69492,Creature
69480,Creature
69286,Artifact
69596,Creature
69730,Creature
69529,Enchantment
69225,Creature
69392,Creature
69589,Creature
69717,Instant
69438,Creature
69204,Creature
69362,Creature
69243,Instant
69435,Creature
69376,Creature
69488,Creature
69727,Creature
69428,Enchantment
69728,Creature
69501,Instant
69399,Sorcery
69722,Creature
69527,Enchantment
69694,Creature
69483,Creature
69348,Creature
69205,Creature
69377,Creature
69497,Creature
69485,Creature
69720,Creature
69719,Creature
69729,Creature
69732,Creature
69496,Creature
69498,Creature
69378,Creature
69595,Creature
69612,Creature
69608,Instant
69610,Creature
70332,Sorcery
70323,Creature
70322,Sorcery
70324,Creature
70347,Creature
70350,Enchantment
70358,Creature
70367,Land
67770,Enchantment
67344,Land
66538,Planeswalker
67688,Creature
67725,Planeswalker
67668,Creature
67330,Planeswalker
67422,Creature
67342,Land
67351,Creature
67341,Land
67502,Enchantment
67618,Creature
67530,Creature
67417,Creature
67687,Sorcery
67356,Creature
67564,Creature
67574,Creature
67701,Creature
67345,Land
67837,Creature
67499,Creature
66541,Instant
66542,Instant
66539,Creature
67338,Instant
67346,Land
67413,Creature
67579,Creature
67878,Sorcery
67333,Creature
67442,Artifact
67405,Instant
67583,Creature
67609,Creature
67354,Creature
67728,Creature
67783,Instant
67786,Creature
66543,Creature
66540,Instant
67857,Creature
67620,Land
67620,Artifact
67620,Creature
67864,Creature
67777,Creature
67764,Instant
67850,Creature
67885,Creature
67768,Instant
67671,Artifact
67771,Sorcery
67696,Sorcery
67673,Creature
67624,Creature
67495,Artifact
67692,Artifact
67772,Creature
67765,Sorcery
67602,Creature
67703,Creature
67608,Creature
67766,Instant
67505,Sorcery
67759,Creature
67353,Creature
67498,Instant
67677,Creature
67674,Creature
67858,Sorcery
67604,Creature
67761,Creature
67723,Creature
67672,Creature
67727,Land
67839,Instant
67697,Instant
67606,Enchantment
67409,Creature
67810,Enchantment
67795,Creature
67429,Creature
67666,Creature
67503,Creature
67410,Enchantment
67595,Sorcery
67883,Creature
67779,Sorcery
67681,Enchantment
67809,Creature
67627,Creature
67686,Sorcery
67664,Enchantment
67695,Sorcery
67563,Instant
67418,Creature
67425,Enchantment
67780,Creature
67691,Sorcery
67807,Sorcery
67852,Creature
67869,Instant
67625,Creature
67704,Creature
67801,Creature
67683,Enchantment
67408,Artifact
67720,Creature
67586,Creature
67580,Creature
67529,Sorcery
67371,Sorcery
67867,Sorcery
67792,Land
67402,Creature
67578,Enchantment
67763,Creature
67414,Creature
67528,Creature
67439,Creature
67781,Creature
67855,Instant
67501,Sorcery
67412,Instant
67863,Sorcery
67600,Creature
66544,Sorcery
67628,Artifact
67628,Creature
67631,Sorcery
67856,Instant
67573,Creature
67797,Enchantment
67428,Instant
67596,Enchantment
67834,Instant
67699,Creature
67623,Instant
67865,Creature
67401,Creature
67426,Instant
67572,Instant
67861,Sorcery
67835,Instant
67421,Artifact
67421,Creature
67598,Artifact
67876,Creature
67722,Creature
67419,Creature
67585,Sorcery
67814,Creature
67337,Creature
67877,Instant
67400,Enchantment
67690,Creature
67660,Creature
67831,Sorcery
67866,Sorcery
67336,Creature
67762,Creature
67860,Creature
67882,Sorcery
67879,Creature
67776,Sorcery
67838,Creature
67798,Sorcery
67366,Creature
67853,Creature
67689,Instant
67367,Creature
67698,Creature
67805,Instant
67363,Creature
67362,Enchantment
67567,Creature
67799,Creature
67694,Creature
67611,Creature
67826,Creature
67800,Creature
67851,Creature
67884,Creature
67662,Creature
67684,Instant
67886,Creature
67802,Creature
67804,Creature
67700,Creature
67816,Creature
67854,Creature
67570,Enchantment
67610,Creature
67607,Enchantment
67868,Creature
67823,Creature
67872,Sorcery
67830,Creature
67862,Instant
67844,Instant
67693,Sorcery
67569,Creature
67773,Enchantment
67349,Land
67403,Planeswalker
67726,Planeswalker
67432,Creature
67706,Creature
67347,Land
67504,Enchantment
67710,Creature
67348,Land
67343,Land
67669,Creature
67715,Sorcery
67435,Planeswalker
67709,Creature
67575,Creature
67500,Creature
67350,Land
67769,Instant
67617,Creature
67840,Creature
67335,Creature
67415,Sorcery
67584,Creature
67784,Instant
67661,Creature
67717,Creature
67619,Land
67619,Artifact
67619,Creature
67434,Creature
67430,Instant
67846,Creature
67848,Sorcery
67446,Artifact
67774,Sorcery
67440,Creature
67621,Instant
67352,Creature
67407,Instant
67785,Creature
67332,Creature
67778,Creature
67767,Sorcery
67532,Creature
67433,Creature
67716,Creature
67497,Artifact
67613,Creature
67714,Artifact
67670,Creature
67665,Enchantment
67357,Creature
67416,Creature
67506,Sorcery
67724,Creature
67614,Creature
67615,Creature
67359,Creature
67775,Creature
67626,Creature
67587,Creature
67713,Sorcery
67711,Enchantment
67822,Creature
67817,Creature
67496,Enchantment
67815,Creature
67438,Enchantment
67825,Creature
67719,Creature
67406,Artifact
67381,Sorcery
67712,Enchantment
67760,Creature
67782,Sorcery
67819,Creature
67842,Instant
67581,Enchantment
67708,Creature
67678,Creature
67531,Sorcery
67679,Creature
67676,Creature
67667,Creature
67718,Sorcery
67436,Creature
67832,Creature
67663,Creature
67721,Creature
67437,Creature
67576,Creature
67601,Creature
67682,Creature
67813,Creature
67566,Creature
67707,Creature
67806,Creature
67441,Creature
67431,Creature
67612,Creature
67803,Creature
67358,Creature
68416,Enchantment
68719,Creature
68464,Land
68437,Planeswalker
68388,Creature
68458,Planeswalker
68463,Land
68399,Creature
68468,Land
68436,Enchantment
68466,Land
68429,Creature
68396,Sorcery
67035,Instant
68419,Creature
68392,Creature
68418,Creature
67033,Instant
68433,Creature
67036,Instant
68446,Instant
68449,Creature
68467,Land
68401,Instant
68413,Creature
68411,Creature
68405,Creature
68409,Creature
68425,Creature
68434,Sorcery
68455,Creature
68391,Instant
68460,Artifact
68445,Creature
68432,Creature
68454,Instant
68414,Creature
68459,Artifact
68452,Creature
68394,Creature
68393,Enchantment
68415,Artifact
68438,Sorcery
68450,Creature
68408,Instant
68407,Creature
68430,Creature
68947,Creature
68456,Creature
68457,Instant
68453,Creature
68404,Creature
68420,Sorcery
68439,Sorcery
68421,Creature
68422,Enchantment
68417,Creature
68442,Sorcery
68402,Creature
68428,Creature
68447,Sorcery
68423,Artifact
68444,Sorcery
68424,Sorcery
68448,Sorcery
68440,Creature
68431,Creature
68398,Enchantment
68395,Creature
68397,Enchantment
68389,Enchantment
67444,Creature
67034,Sorcery
68462,Sorcery
56231,Creature
56179,Enchantment
56169,Creature
56170,Enchantment
56229,Sorcery
56166,Sorcery
56334,Enchantment
56114,Creature
56335,Creature
56237,Enchantment
56174,Instant
56267,Creature
56302,Sorcery
56234,Instant
56207,Enchantment
56095,Enchantment
56300,Creature
56201,Enchantment
56145,Enchantment
56045,Enchantment
56038,Artifact
56244,Creature
56144,Enchantment
56036,Artifact
56147,Creature
56049,Enchantment
56200,Instant
56265,Sorcery
56060,Enchantment
56074,Enchantment
56202,Creature
56150,Sorcery
56077,Enchantment
56205,Instant
56044,Artifact
56155,Enchantment
56154,Instant
56080,Instant
56162,Instant
56279,Sorcery
56051,Artifact
56249,Sorcery
56208,Sorcery
56250,Creature
56252,Creature
56282,Creature
56171,Enchantment
56256,Sorcery
56257,Enchantment
56057,Artifact
56294,Instant
56172,Creature
56298,Creature
56092,Instant
56059,Artifact
56266,Creature
56211,Instant
56268,Creature
56175,Creature
56305,Enchantment
56304,Creature
56063,Artifact
56067,Artifact
56068,Artifact
56072,Artifact
56072,Creature
56105,Enchantment
56073,Artifact
56306,Enchantment
56310,Instant
56076,Artifact
56076,Creature
56215,Creature
56178,Sorcery
56086,Artifact
56086,Creature
56295,Enchantment
56186,Creature
56098,Artifact
56323,Sorcery
56132,Instant
56101,Artifact
56103,Artifact
56326,Sorcery
56307,Instant
56236,Instant
56181,Creature
56330,Creature
56316,Creature
56317,Creature
56137,Creature
56242,Creature
56332,Creature
56182,Enchantment
56333,Enchantment
56139,Creature
7138,Instant
7116,Land
7323,Land
7334,Sorcery
7176,Enchantment
7101,Land
7229,Creature
7083,Land
7158,Enchantment
7322,Instant
7117,Creature
7254,Enchantment
7284,Sorcery
7164,Enchantment
7200,Creature
7142,Sorcery
7312,Enchantment
7102,Sorcery
7338,Sorcery
7225,Sorcery
7059,Enchantment
7068,Sorcery
7241,Creature
7107,Sorcery
7201,Creature
7245,Land
7111,Enchantment
7181,Creature
7208,Creature
7309,Creature
7167,Enchantment
7325,Creature
7104,Land
7126,Enchantment
7129,Creature
7288,Land
7297,Land
7078,Artifact
7069,Enchantment
7132,Enchantment
7122,Enchantment
7345,Creature
7210,Land
7203,Artifact
7318,Land
7204,Instant
7118,Sorcery
7310,Enchantment
7186,Creature
7066,Creature
7224,Enchantment
7090,Enchantment
7289,Creature
7121,Instant
7286,Creature
7205,Instant
7344,Sorcery
7076,Sorcery
7275,Creature
7067,Creature
7074,Sorcery
7139,Sorcery
7050,Sorcery
7300,Creature
7089,Enchantment
7170,Creature
7222,Enchantment
7040,Creature
7031,Enchantment
7091,Artifact
7029,Creature
7055,Land
7223,Enchantment
7196,Creature
7159,Enchantment
7230,Creature
7094,Creature
7175,Creature
7220,Creature
7072,Land
7248,Creature
7346,Enchantment
7361,Creature
7162,Sorcery
7215,Creature
7253,Instant
7350,Creature
7119,Creature
7236,Creature
7257,Creature
7330,Creature
7106,Enchantment
7178,Sorcery
7291,Creature
7242,Enchantment
7359,Enchantment
7343,Enchantment
7169,Sorcery
7244,Enchantment
7316,Creature
7226,Creature
7351,Creature
7034,Creature
7194,Creature
7264,Sorcery
7267,Creature
7301,Creature
7057,Enchantment
7071,Creature
7228,Land
7233,Sorcery
7311,Creature
7058,Enchantment
7212,Instant
7092,Sorcery
7294,Instant
7360,Sorcery
7075,Creature
7081,Land
7105,Artifact
7128,Creature
7155,Creature
7296,Artifact
7352,Creature
7036,Sorcery
7038,Enchantment
7147,Sorcery
7243,Instant
7259,Creature
7272,Sorcery
7327,Creature
7349,Sorcery
7042,Creature
7061,Creature
7064,Creature
7087,Enchantment
7096,Creature
7156,Creature
7168,Creature
7209,Artifact
7269,Instant
7299,Creature
7339,Enchantment
7354,Creature
7182,Sorcery
7195,Enchantment
7278,Creature
7317,Artifact
7356,Instant
7073,Enchantment
7085,Creature
7097,Sorcery
7130,Enchantment
7153,Instant
7198,Artifact
7198,Creature
7214,Creature
7251,Sorcery
7271,Sorcery
7287,Artifact
7331,Creature
7341,Sorcery
7039,Creature
7110,Sorcery
7112,Instant
7173,Artifact
7173,Creature
7197,Creature
7221,Creature
7232,Creature
7246,Creature
7304,Enchantment
7313,Enchantment
7326,Enchantment
7335,Creature
7037,Creature
7123,Creature
7163,Sorcery
7172,Creature
7336,Sorcery
7095,Instant
7184,Sorcery
7191,Creature
7273,Creature
7320,Instant
7332,Creature
7333,Land
7342,Creature
7348,Sorcery
7052,Creature
7108,Sorcery
7141,Instant
7143,Creature
7165,Instant
7179,Creature
7231,Artifact
7231,Creature
7238,Artifact
7238,Creature
7292,Sorcery
7314,Artifact
7340,Creature
7027,Land
7060,Instant
7103,Creature
7125,Creature
7131,Creature
7145,Instant
7174,Enchantment
7183,Sorcery
7188,Artifact
7188,Creature
7213,Instant
7227,Creature
7250,Creature
7279,Sorcery
7280,Enchantment
7358,Creature
7032,Instant
7035,Creature
7044,Creature
7065,Land
7084,Creature
7115,Instant
7136,Instant
7137,Instant
7154,Instant
7240,Creature
7247,Creature
7265,Instant
7099,Creature
7114,Sorcery
7124,Creature
7166,Enchantment
7180,Creature
7502,Land
7438,Land
7367,Land
7458,Enchantment
7457,Enchantment
7403,Enchantment
7475,Land
7496,Sorcery
7375,Land
7383,Creature
7493,Enchantment
7433,Artifact
7404,Instant
7395,Artifact
7500,Creature
7479,Creature
7446,Creature
7434,Sorcery
7414,Creature
7501,Enchantment
7417,Sorcery
7390,Creature
7435,Creature
7462,Enchantment
7481,Sorcery
7456,Creature
7478,Creature
7420,Enchantment
7487,Enchantment
7485,Sorcery
7473,Enchantment
7411,Sorcery
7415,Enchantment
7431,Sorcery
7385,Sorcery
7482,Creature
7449,Creature
7469,Creature
7368,Creature
7410,Creature
7503,Enchantment
7407,Creature
7453,Enchantment
7402,Sorcery
7486,Creature
7498,Creature
7389,Creature
7391,Creature
7474,Instant
7484,Instant
7499,Creature
7429,Creature
7452,Instant
7460,Creature
7362,Sorcery
7408,Sorcery
7416,Creature
7426,Creature
7437,Creature
7463,Instant
7480,Enchantment
7489,Sorcery
7365,Creature
7379,Enchantment
7382,Instant
7386,Sorcery
7461,Sorcery
7470,Creature
7494,Creature
7364,Enchantment
7378,Creature
7388,Enchantment
7418,Creature
7425,Instant
7443,Creature
7471,Creature
7369,Creature
7398,Creature
7409,Creature
7441,Artifact
7377,Enchantment
7373,Artifact
7373,Creature
7399,Artifact
7399,Creature
7400,Creature
7401,Instant
7405,Creature
7421,Sorcery
7448,Enchantment
7465,Creature
7468,Enchantment
7374,Instant
7397,Creature
7423,Sorcery
7424,Instant
7428,Creature
7440,Enchantment
7459,Creature
7477,Enchantment
7490,Creature
7394,Artifact
7394,Creature
7413,Creature
7419,Creature
7422,Instant
7430,Sorcery
7442,Sorcery
7455,Creature
7497,Creature
7504,Creature
7371,Creature
7381,Creature
7392,Enchantment
7406,Enchantment
7451,Instant
7454,Creature
7466,Enchantment
7363,Creature
7366,Creature
7370,Enchantment
7393,Sorcery
7495,Sorcery
7432,Sorcery
7447,Creature
7450,Instant
7467,Creature
7476,Instant
7483,Instant
7380,Creature
7396,Sorcery
7439,Enchantment
7491,Sorcery
7372,Creature
7376,Creature
7384,Sorcery
7427,Creature
7464,Creature
7488,Sorcery
7492,Creature
7387,Creature
7412,Creature
7436,Creature
7444,Creature
7472,Creature
59544,Sorcery
59351,Sorcery
59454,Creature
59488,Enchantment
59475,Instant
59344,Instant
59507,Creature
59490,Creature
59518,Artifact
59538,Artifact
59483,Sorcery
59519,Creature
59456,Sorcery
59487,Instant
59495,Creature
59463,Creature
59534,Creature
59451,Artifact
59348,Sorcery
59498,Enchantment
59465,Tribal
59465,Sorcery
59466,Creature
59529,Creature
59455,Creature
59537,Creature
59517,Creature
59449,Artifact
59513,Artifact
59459,Sorcery
59528,Creature
59412,Enchantment
59468,Sorcery
59444,Creature
59410,Creature
59511,Instant
59523,Creature
59477,Creature
59457,Land
59530,Creature
59491,Creature
59501,Land
59445,Creature
59460,Creature
59482,Land
59515,Creature
59533,Land
59473,Creature
59500,Creature
59540,Creature
59484,Creature
59503,Enchantment
59508,Tribal
59508,Enchantment
59512,Creature
59467,Artifact
59355,Enchantment
59522,Creature
59504,Land
59443,Creature
59354,Sorcery
59535,Sorcery
59541,Creature
59527,Creature
59447,Land
59448,Land
59453,Artifact
59453,Creature
59461,Creature
59458,Creature
59471,Creature
59532,Creature
59485,Creature
59478,Land
59497,Artifact
59450,Sorcery
59493,Creature
59486,Creature
59353,Artifact
59536,Artifact
59524,Land
59531,Instant
59349,Sorcery
59470,Enchantment
59539,Instant
59446,Creature
59464,Land
59476,Land
59480,Creature
59452,Enchantment
59469,Creature
59481,Creature
59489,Land
59492,Creature
59502,Creature
59520,Creature
59543,Creature
59494,Creature
59499,Creature
59510,Sorcery
59521,Instant
59506,Enchantment
59542,Land
59525,Creature
59479,Creature
59496,Creature
59505,Land
59509,Artifact
59509,Creature
59526,Creature
59462,Creature
59516,Creature
59514,Creature
59472,Sorcery
59474,Creature
7526,Sorcery
7584,Instant
7535,Instant
7563,Creature
7571,Creature
7572,Land
7569,Sorcery
7580,Creature
7537,Creature
7530,Artifact
7530,Creature
7515,Enchantment
7543,Land
7587,Enchantment
7611,Creature
7617,Artifact
7517,Land
7642,Land
7519,Land
7544,Creature
7634,Creature
7632,Creature
7623,Artifact
7531,Enchantment
7554,Sorcery
7533,Land
7636,Instant
7525,Enchantment
7548,Sorcery
7582,Creature
7586,Creature
7597,Creature
7603,Land
7529,Creature
7635,Land
7518,Instant
7598,Creature
7643,Sorcery
7522,Enchantment
7566,Creature
7606,Creature
7542,Creature
7541,Creature
7595,Sorcery
7560,Enchantment
7590,Enchantment
7576,Creature
7592,Enchantment
7579,Enchantment
7627,Creature
7589,Enchantment
7633,Instant
7510,Instant
7532,Creature
7602,Instant
7640,Creature
7508,Creature
7528,Instant
7534,Instant
7605,Instant
7581,Creature
7600,Creature
7639,Creature
7644,Creature
7520,Instant
7523,Enchantment
7546,Instant
7583,Sorcery
7588,Sorcery
7591,Enchantment
7630,Enchantment
7641,Instant
7549,Creature
7568,Artifact
7514,Creature
7516,Instant
7593,Enchantment
7628,Sorcery
7629,Artifact
7629,Creature
7638,Creature
7578,Enchantment
7610,Enchantment
7646,Enchantment
7538,Enchantment
7539,Sorcery
7556,Sorcery
7608,Creature
7613,Creature
7561,Enchantment
7647,Creature
7505,Sorcery
7509,Creature
7553,Creature
7637,Creature
7551,Enchantment
7564,Creature
7599,Creature
7622,Creature
7506,Creature
7616,Enchantment
7618,Instant
7626,Creature
7570,Creature
7574,Creature
7596,Creature
7601,Creature
7619,Instant
7562,Creature
7585,Creature
7615,Enchantment
7631,Creature
7524,Instant
7536,Instant
7545,Instant
7559,Enchantment
7612,Instant
7540,Instant
7547,Instant
7577,Creature
7594,Instant
7625,Creature
7512,Sorcery
7521,Instant
7552,Creature
7557,Enchantment
7565,Instant
7567,Instant
7573,Creature
7609,Creature
7621,Creature
7624,Creature
7507,Creature
7511,Creature
7513,Creature
7527,Creature
7550,Enchantment
7555,Creature
7558,Creature
7575,Creature
7607,Creature
7604,Creature
7620,Enchantment
7614,Instant
7645,Creature
22094,Creature
22095,Artifact
22096,Creature
53,Planeswalker
91,Enchantment
815,Creature
129,Creature
822,Creature
25,Creature
88,Creature
35,Land
839,Land
45,Land
144,Land
33,Enchantment
174,Land
153,Creature
51,Creature
102,Creature
140,Enchantment
9,Planeswalker
818,Sorcery
65,Creature
50,Creature
872,Enchantment
821,Creature
11,Land
69,Creature
808,Creature
40,Creature
93,Sorcery
834,Creature
810,Sorcery
843,Sorcery
107,Enchantment
831,Instant
16,Land
26,Artifact
48,Land
12,Creature
865,Sorcery
847,Enchantment
857,Creature
158,Creature
844,Artifact
844,Creature
43,Creature
854,Creature
71,Creature
123,Creature
67,Creature
141,Creature
873,Creature
83,Land
846,Enchantment
70,Creature
874,Creature
84,Enchantment
109,Artifact
876,Creature
62,Artifact
29,Enchantment
849,Enchantment
55,Creature
39,Artifact
160,Creature
76,Instant
154,Artifact
126,Creature
172,Artifact
817,Creature
852,Enchantment
13,Creature
38,Sorcery
46,Creature
66,Instant
73,Creature
136,Creature
166,Creature
812,Creature
10,Creature
165,Instant
5,Enchantment
143,Creature
137,Land
871,Creature
880,Creature
19,Sorcery
41,Enchantment
59,Artifact
59,Creature
159,Sorcery
828,Sorcery
861,Sorcery
875,Creature
856,Creature
807,Creature
832,Sorcery
864,Instant
21,Instant
89,Artifact
89,Creature
150,Sorcery
851,Enchantment
863,Creature
31,Creature
156,Creature
836,Creature
850,Enchantment
870,Creature
18,Artifact
34,Enchantment
104,Creature
134,Sorcery
149,Creature
814,Enchantment
848,Enchantment
806,Instant
68,Instant
77,Land
92,Sorcery
99,Creature
112,Creature
157,Creature
805,Creature
824,Creature
858,Artifact
862,Creature
868,Instant
42,Sorcery
116,Sorcery
825,Creature
830,Artifact
866,Creature
877,Instant
72,Sorcery
74,Instant
100,Instant
804,Instant
833,Artifact
20,Creature
56,Creature
118,Land
120,Artifact
124,Enchantment
135,Instant
151,Sorcery
155,Instant
168,Creature
169,Creature
173,Artifact
823,Enchantment
837,Creature
845,Creature
853,Creature
1,Instant
27,Creature
52,Creature
80,Sorcery
96,Sorcery
110,Sorcery
111,Creature
117,Artifact
132,Enchantment
133,Creature
164,Instant
167,Creature
809,Creature
826,Sorcery
859,Creature
878,Creature
7,Creature
24,Artifact
32,Instant
60,Creature
61,Creature
63,Creature
97,Instant
161,Creature
162,Instant
163,Creature
170,Creature
827,Instant
838,Enchantment
3,Creature
6,Enchantment
17,Enchantment
37,Instant
47,Creature
58,Creature
81,Creature
105,Creature
115,Enchantment
121,Creature
142,Creature
171,Creature
86,Sorcery
87,Sorcery
90,Creature
127,Creature
139,Creature
152,Artifact
175,Creature
835,Creature
94,Creature
7811,Artifact
7690,Creature
7729,Creature
7896,Enchantment
7699,Enchantment
7730,Creature
7868,Sorcery
7648,Instant
7669,Enchantment
7725,Enchantment
7915,Instant
7899,Enchantment
7953,Artifact
7719,Sorcery
7802,Sorcery
7775,Land
7853,Creature
7786,Enchantment
7822,Artifact
7703,Creature
7807,Enchantment
7724,Creature
7668,Instant
7955,Creature
7903,Enchantment
7940,Creature
7946,Instant
7945,Sorcery
7813,Creature
7961,Enchantment
7916,Enchantment
7943,Artifact
7785,Instant
7856,Creature
7678,Instant
7752,Creature
7735,Instant
7770,Enchantment
7696,Sorcery
7766,Creature
7710,Creature
7705,Creature
7740,Enchantment
7956,Creature
7718,Enchantment
7717,Sorcery
7919,Instant
7665,Instant
7670,Instant
7819,Creature
7937,Creature
7859,Sorcery
7918,Enchantment
7774,Creature
7706,Creature
7942,Instant
7970,Sorcery
7667,Creature
7954,Instant
7694,Artifact
7707,Instant
7738,Enchantment
7974,Enchantment
7679,Creature
7677,Sorcery
7830,Enchantment
7685,Sorcery
7697,Land
7711,Sorcery
7650,Enchantment
7873,Sorcery
7920,Artifact
7920,Creature
7692,Instant
7728,Enchantment
7714,Creature
7680,Creature
7947,Creature
7966,Sorcery
7980,Enchantment
7663,Enchantment
7789,Creature
7795,Creature
7941,Creature
7765,Artifact
7887,Creature
7753,Instant
7784,Artifact
7784,Creature
7788,Sorcery
7863,Land
7848,Sorcery
7659,Enchantment
7776,Instant
7814,Creature
7771,Creature
7804,Instant
7815,Artifact
7838,Creature
7895,Instant
7671,Sorcery
7833,Creature
7691,Instant
7754,Enchantment
7799,Creature
7832,Enchantment
7862,Creature
7716,Instant
7748,Sorcery
7782,Creature
7881,Enchantment
7952,Land
7973,Enchantment
7653,Creature
7683,Creature
7764,Creature
7900,Creature
7976,Instant
